hireStartTime;hireEndTime;carId;clientId;clientSatisfaction;roadLength;repairsCost
05/11/2009 08:50;05/25/2009 02:49;0;2309;0;119.6;0
01/09/2008 04:17;03/16/2008 15:02;0;2309;1;2713.5;0
10/15/2015 00:14;04/02/2016 06:00;0;2309;9;1615.0;0
03/08/2005 16:15;09/03/2005 20:14;0;2309;0;6998.9;0
01/21/2002 15:04;03/11/2002 07:37;0;2309;1;2702.4;0
02/02/1990 11:45;04/02/1990 18:08;0;2311;10;1640.2;0
06/03/2020 20:37;09/04/2020 21:36;0;2311;4;7179.6;0
06/04/2015 14:49;06/13/2015 13:14;0;2311;3;60.0;0
10/08/1990 08:52;12/10/1990 02:46;0;2311;2;6063.6;0
04/25/2009 06:45;08/15/2009 05:41;0;2311;7;7481.4;0
07/31/2007 01:39;01/11/2008 16:29;0;2311;10;13136.4;0
10/29/2016 18:13;05/29/2017 04:23;0;2311;1;4768.6;0
08/14/2001 08:44;06/02/2002 22:27;0;2311;8;18775.6;0
02/02/2018 17:03;01/19/2019 21:28;0;2313;1;10424.7;0
11/22/2017 15:03;01/19/2018 19:04;0;2313;1;5452.0;0
02/27/2011 05:38;06/15/2011 14:52;0;2313;10;2170.8;0
06/11/2016 08:39;07/17/2016 02:05;0;2313;5;1645.0;0
03/07/2014 09:43;07/01/2014 14:09;0;2313;9;6658.4;0
08/30/2007 11:49;08/20/2008 23:08;0;2313;2;2171.6;0
02/09/2019 22:27;10/10/2019 02:18;0;2313;8;10115.6;0
09/28/2010 13:35;08/20/2011 16:38;0;2313;6;260.8;0
07/01/2014 10:57;06/19/2015 16:29;0;2313;8;31417.0;0
08/24/2008 08:13;08/17/2009 12:04;0;2313;5;5656.4;0
03/01/2016 07:44;08/13/2016 21:31;0;2315;2;15906.0;0
01/25/1967 16:08;07/08/1967 08:26;0;2315;6;1499.6;0
10/08/1970 21:53;12/08/1970 13:13;0;2315;2;4188.0;0
08/06/2008 00:18;03/11/2009 06:50;0;2315;6;11652.9;0
04/21/1972 13:50;09/07/1972 00:22;0;2315;6;5188.8;0
01/28/1985 06:36;10/18/1985 05:59;0;2315;4;18444.8;0
03/18/1997 03:06;10/26/1997 02:14;0;2315;4;7116.2;0
02/02/1972 16:44;04/02/1972 20:07;0;2315;8;1668.0;0
10/15/2015 23:49;07/10/2016 21:29;0;2315;7;3537.6;0
06/26/1967 17:04;10/19/1967 17:06;0;2315;0;736.0;0
02/27/1982 19:31;08/30/1982 05:10;0;2317;4;11419.2;0
08/30/1990 08:28;06/20/1991 13:02;0;2317;8;8526.0;0
12/10/1999 01:32;04/22/2000 13:27;0;2317;7;710.2;0
01/22/2005 06:22;08/12/2005 20:00;0;2317;6;3737.0;0
11/06/2007 11:56;02/11/2008 19:44;0;2317;7;2541.4;0
06/10/2011 09:37;09/25/2011 12:45;0;2319;5;8816.8;0
07/01/2012 23:19;01/17/2013 00:45;0;2319;2;2089.5;0
06/08/2016 01:11;07/08/2016 21:46;0;2319;7;2682.0;0
12/10/2018 22:03;01/15/2019 23:39;0;2319;5;2826.0;0
06/04/2012 07:44;07/13/2012 02:12;0;2319;3;2876.6;0
05/06/2011 09:36;08/25/2011 20:19;0;2319;8;9956.7;0
07/30/2009 23:33;12/16/2009 05:47;0;2319;8;6568.8;0
07/05/2014 23:07;07/02/2015 09:40;0;2319;7;26966.7;0
11/07/2012 11:24;05/18/2013 11:13;0;2319;7;2120.1;0
05/31/2012 08:17;08/05/2012 23:13;0;2319;3;5854.2;0
12/09/2008 21:28;09/06/2009 12:27;0;2321;3;15201.0;0
09/18/2013 03:31;03/15/2014 18:39;0;2321;4;3115.0;0
10/16/2017 03:58;02/03/2018 23:50;0;2321;8;5533.0;0
06/24/2019 11:25;02/23/2020 08:48;0;2321;5;15916.5;0
01/17/2014 18:51;05/02/2014 21:56;0;2321;1;3580.5;0
05/11/2017 02:22;10/27/2017 14:20;0;2321;7;1504.1;0
09/16/2009 11:57;09/13/2010 00:31;0;2321;9;4476.4;0
11/05/2007 19:41;01/23/2008 16:50;0;2321;9;1926.6;0
06/07/1978 23:41;01/03/1979 22:17;0;2323;6;12790.8;0
02/27/1997 12:23;03/12/1997 18:29;0;2323;8;315.9;0
11/17/1995 20:53;06/11/1996 22:53;0;2323;7;12937.5;0
10/06/1982 05:41;03/12/1983 17:47;0;2323;6;13847.4;0
06/24/1960 13:53;07/27/1960 14:13;0;2323;8;2102.1;0
08/22/1981 19:36;06/07/1982 09:27;0;2323;4;28396.8;0
12/03/1985 05:26;12/17/1985 20:44;0;2323;6;441.0;0
12/16/1966 01:46;11/21/1967 01:31;0;2325;4;6915.6;0
09/04/2004 14:24;09/13/2004 08:11;0;2327;4;229.6;0
11/08/2015 15:17;02/17/2016 13:35;0;2327;8;5040.0;0
07/09/1999 09:44;06/10/2000 14:54;0;2327;4;31711.7;0
05/10/2000 01:54;12/19/2000 17:33;0;2327;3;8986.9;0
04/20/1998 19:48;07/07/1998 22:29;0;2327;4;2652.0;0
01/08/2009 02:51;05/01/2009 21:44;0;2327;7;5638.7;0
08/20/1997 21:30;02/26/1998 21:21;0;2327;7;16613.1;0
08/29/1990 14:28;09/15/1990 00:43;0;2327;9;548.8;0
11/05/2001 03:20;05/01/2002 16:40;0;2327;4;1327.5;0
08/07/1995 23:52;06/10/1996 20:43;0;2329;6;18420.0;0
08/06/2001 11:20;12/10/2001 14:50;0;2329;9;6690.6;0
05/18/2012 01:58;01/14/2013 22:20;0;2329;3;15568.6;0
04/28/1977 14:13;07/20/1977 04:48;0;2329;10;4739.6;0
06/26/2011 07:18;04/05/2012 19:51;0;2329;3;4430.4;0
05/19/1972 14:03;03/04/1973 16:50;0;2329;0;12918.3;0
02/14/1997 06:52;04/17/1997 08:29;0;2329;10;3980.4;0
12/09/1991 13:15;09/01/1992 17:48;0;2329;10;12842.7;0
05/03/2010 03:55;07/31/2010 12:57;0;2331;9;5215.4;0
03/23/1995 11:13;07/13/1995 17:29;0;2331;9;5196.8;0
05/09/2003 20:14;02/20/2004 12:57;0;2331;2;26569.4;0
01/06/1990 12:49;04/05/1990 21:34;0;2331;2;7173.4;0
12/18/1988 11:42;12/16/1989 07:42;0;2331;0;13575.0;0
01/02/2000 19:10;10/05/2000 07:52;0;2331;2;26606.4;0
08/09/2014 04:40;12/02/2014 21:59;0;2331;4;6578.0;0
10/05/1973 08:04;01/21/1974 17:57;0;2333;7;7851.6;0
12/23/1972 04:34;06/20/1973 06:04;0;2333;8;10722.1;0
08/31/2016 13:12;07/01/2017 19:54;0;2335;8;17115.2;0
07/20/2012 03:43;02/28/2013 05:38;0;2335;10;20070.0;0
01/02/2008 01:32;02/19/2008 20:03;0;2335;5;3360.0;0
11/29/2009 05:39;07/23/2010 07:14;0;2335;1;15245.6;0
10/14/2009 00:40;08/06/2010 06:17;0;2335;8;12195.2;0
12/19/2005 05:04;08/26/2006 10:44;0;2335;4;20750.0;0
05/08/2007 12:30;04/10/2008 10:34;0;2335;6;1583.9;0
06/13/2005 02:22;07/23/2005 03:29;0;2335;1;1304.0;0
02/09/2018 17:35;05/28/2018 22:19;0;2335;3;10724.4;0
04/06/1997 05:34;11/15/1997 14:46;0;2337;0;5106.7;0
01/25/2018 13:59;12/09/2018 23:53;0;2337;9;22069.2;0
01/07/1994 19:08;05/12/1994 03:02;0;2337;9;3782.0;0
05/29/1994 13:41;09/28/1994 19:27;0;2337;2;10040.6;0
06/03/1979 23:53;06/27/1979 01:26;0;2339;6;1200.6;0
05/28/1969 04:46;07/03/1969 03:08;0;2339;3;1540.0;0
07/02/2006 22:13;06/05/2007 12:28;0;2339;3;18198.0;0
04/08/1985 23:38;09/24/1985 22:29;0;2339;1;4233.6;0
03/17/1999 12:13;07/21/1999 12:05;0;2339;0;3100.0;0
12/09/1970 14:24;09/27/1971 22:14;0;2339;7;6073.6;0
12/11/1981 13:29;04/30/1982 22:05;0;2339;6;1120.0;0
01/26/2010 00:52;12/31/2010 19:42;0;2341;8;28950.6;0
09/27/2008 06:55;03/29/2009 05:50;0;2341;9;11775.4;0
10/26/2019 07:41;03/26/2020 08:04;0;2341;9;6262.4;0
03/04/2007 15:46;04/25/2007 08:19;0;2341;1;734.4;0
03/09/2019 10:15;01/17/2020 18:16;0;2341;4;8352.4;0
10/03/2012 06:49;04/17/2013 08:21;0;2341;4;2077.6;0
11/08/2017 18:58;08/28/2018 00:59;0;2343;9;25812.8;0
01/15/2018 11:00;08/10/2018 22:50;0;2343;0;14469.3;0
03/09/1999 05:13;05/02/1999 14:05;0;2343;2;4406.4;0
08/06/2009 00:18;03/07/2010 18:19;0;2343;3;15932.4;0
07/15/2019 14:24;12/25/2019 20:35;0;2345;4;11654.5;0
07/18/2019 00:14;12/24/2019 02:40;0;2345;7;11273.1;0
11/28/2015 03:45;03/22/2016 22:46;0;2345;8;1150.0;0
02/13/2006 03:06;07/25/2006 18:05;0;2345;1;826.2;0
06/01/2017 17:35;04/29/2018 00:47;0;2345;1;11750.5;0
08/16/2010 15:34;05/26/2011 06:48;0;2345;5;21742.2;0
11/02/2005 05:21;08/02/2006 03:03;0;2345;1;8323.2;0
02/06/2012 17:18;12/17/2012 02:58;0;2345;8;16579.2;0
08/19/2010 17:46;06/10/2011 18:01;0;2347;9;8761.5;0
05/08/2011 03:16;05/08/2011 05:40;0;2347;7;0.0;0
07/01/2009 05:26;11/12/2009 14:21;0;2347;3;9527.4;0
05/16/2009 12:20;11/25/2009 09:36;0;2347;0;6508.8;0
05/22/2008 10:43;08/17/2008 21:15;0;2347;8;3819.3;0
08/31/2011 19:34;08/18/2012 06:05;0;2347;4;14854.4;0
10/26/2013 21:02;06/15/2014 15:07;0;2347;9;7345.8;0
09/17/2016 13:54;06/20/2017 20:52;0;2347;8;13993.2;0
05/08/2005 09:16;04/10/2006 13:06;0;2347;8;12738.6;0
07/22/2011 04:04;05/25/2012 09:11;0;2347;4;16416.4;0
05/26/2020 13:07;07/27/2020 18:03;0;2349;9;2914.0;0
02/24/2016 19:58;04/06/2016 14:30;0;2349;8;168.1;0
02/10/1972 00:48;05/29/1972 06:28;0;2349;8;10431.3;0
10/04/2016 14:09;11/19/2016 04:09;0;2349;1;3258.0;0
02/08/2011 18:46;05/03/2011 03:24;0;2349;6;1477.4;0
08/07/1968 15:29;05/14/1969 02:58;0;2349;2;6417.0;0
03/21/2012 22:14;10/26/2012 19:33;0;2349;9;6823.4;0
04/22/2009 17:15;05/17/2009 19:26;0;2351;10;102.5;0
11/07/2006 03:46;05/19/2007 02:48;0;2351;8;1248.0;0
10/22/1997 18:13;07/29/1998 05:54;0;2351;5;19669.5;0
04/08/2003 02:45;07/30/2003 16:42;0;2351;2;2734.6;0
01/06/2012 03:37;08/10/2012 09:56;0;2353;0;11175.5;0
04/10/2012 04:10;06/04/2012 14:14;0;2353;0;4972.0;0
11/27/2006 13:30;08/16/2007 12:35;0;2353;7;7177.5;0
11/08/2018 08:42;01/24/2019 04:58;0;2355;9;440.8;0
09/10/1975 07:22;09/01/1976 21:16;0;2357;4;35343.0;0
05/02/2005 21:33;01/23/2006 16:25;0;2357;7;17092.5;0
07/07/1979 14:52;03/24/1980 09:19;0;2357;9;14690.0;0
09/26/2002 19:38;08/21/2003 14:20;0;2357;3;2361.6;0
11/18/2013 06:20;11/22/2013 07:49;0;2357;3;118.4;0
11/08/2015 22:52;10/18/2016 16:00;0;2357;0;13725.6;0
07/24/1974 13:19;01/27/1975 09:32;0;2357;3;13559.4;0
03/15/2015 11:51;07/13/2015 13:28;0;2359;2;6840.0;0
02/23/1993 23:54;10/13/1993 10:55;0;2359;3;21898.8;0
12/05/2015 16:26;02/02/2016 04:09;0;2359;0;539.4;0
02/18/2015 14:36;02/25/2015 13:44;0;2359;3;154.2;0
08/14/2016 06:45;02/03/2017 03:59;0;2361;5;14138.4;0
01/02/2018 06:54;03/26/2018 14:17;0;2361;6;4780.8;0
12/31/2019 09:16;01/24/2020 19:31;0;2361;3;72.0;0
07/18/2017 19:51;08/07/2017 02:08;0;2361;9;387.6;0
03/05/2019 17:31;04/07/2019 05:25;0;2361;4;444.8;0
09/30/2016 16:20;12/23/2016 05:09;0;2361;7;2232.7;0
01/05/2007 12:33;02/17/2007 05:55;0;2363;0;1096.2;0
11/18/1993 13:04;04/30/1994 21:16;0;2363;9;130.4;0
03/11/1997 11:30;02/25/1998 08:04;0;2363;10;19705.0;0
03/16/1994 05:32;03/01/1995 20:38;0;2363;4;19250.0;0
05/13/1986 17:27;10/14/1986 15:18;0;2363;5;9072.9;0
02/28/2005 15:35;07/02/2005 19:21;0;2363;9;5927.2;0
06/06/2014 13:56;11/07/2014 15:06;0;2363;6;10872.4;0
04/14/2008 17:29;10/31/2008 17:00;0;2363;6;8775.9;0
10/01/2008 09:45;02/13/2009 06:04;0;2363;6;2398.6;0
06/20/1979 00:24;02/13/1980 14:47;0;2363;3;18635.4;0
12/16/1959 00:23;11/30/1960 15:11;0;2365;2;10500.0;0
08/27/1989 20:09;07/19/1990 01:48;0;2365;4;32045.0;0
06/11/2019 05:29;11/17/2019 19:49;0;2367;6;4992.6;0
09/11/2019 17:27;05/23/2020 03:02;0;2367;8;6477.0;0
06/19/2020 05:31;11/22/2020 22:40;0;2369;6;702.0;0
10/06/2013 05:54;03/20/2014 21:22;0;2369;4;11500.5;0
04/10/2015 01:07;11/11/2015 16:00;0;2369;8;11825.0;0
07/03/2009 10:10;08/28/2009 01:30;0;2369;4;1012.0;0
01/14/2011 21:10;05/07/2011 22:49;0;2369;0;5356.2;0
04/20/2010 15:18;08/03/2010 21:51;0;2369;2;6772.5;0
03/19/2010 01:05;02/27/2011 09:29;0;2369;8;20907.0;0
08/19/1988 06:24;02/07/1989 19:42;0;2371;5;13966.4;0
06/26/2018 08:37;05/05/2019 18:54;0;2371;7;1189.4;0
06/15/2008 07:09;06/26/2008 10:49;0;2371;8;843.7;0
01/22/1980 18:19;11/11/1980 17:09;0;2371;1;5772.1;0
03/06/1980 16:33;07/19/1980 23:41;0;2371;4;8815.5;0
10/28/1960 14:43;12/01/1960 15:15;0;2373;7;1859.8;0
12/12/1973 01:00;11/27/1974 10:12;0;2373;2;11760.0;0
07/30/1967 15:58;05/21/1968 05:46;0;2373;1;25783.0;0
06/17/2003 19:29;10/30/2003 13:58;0;2373;5;8227.6;0
06/20/1959 08:14;04/01/1960 15:33;0;2373;2;3746.6;0
10/12/1959 15:57;11/20/1959 10:30;0;2373;0;2158.4;0
04/17/1998 09:51;04/28/1998 21:30;0;2373;10;667.7;0
11/13/2016 06:18;05/07/2017 14:04;0;2375;0;8715.0;0
03/09/2009 00:38;08/20/2009 03:45;0;2375;6;14497.6;0
06/20/2009 16:00;08/10/2009 22:34;0;2375;8;948.6;0
09/25/2010 03:11;09/10/2011 08:21;0;2375;5;10220.0;0
05/12/2011 10:43;08/28/2011 00:23;0;2375;4;10197.1;0
02/16/2011 14:07;04/19/2011 14:04;0;2375;0;5910.9;0
03/12/2014 22:24;01/04/2015 21:08;0;2375;4;1217.7;0
01/31/2015 11:45;02/17/2015 05:42;0;2375;8;1078.4;0
09/21/2012 06:22;11/01/2012 06:58;0;2375;7;951.2;0
10/23/2016 14:54;06/24/2017 19:05;0;2377;0;14030.0;0
10/30/2016 19:19;03/09/2017 06:35;0;2377;10;3947.4;0
12/16/1995 03:05;12/17/1995 18:19;0;2379;1;94.1;0
03/14/2013 19:45;10/02/2013 17:14;0;2379;9;2733.6;0
11/30/1975 16:01;08/18/1976 05:45;0;2379;5;17304.3;0
11/04/1981 06:27;08/08/1982 11:04;0;2379;1;23351.1;0
09/11/2009 15:43;10/01/2009 06:50;0;2379;7;1079.2;0
08/15/1971 06:33;06/16/1972 05:06;0;2379;4;24003.5;0
07/12/1978 10:45;10/19/1978 07:07;0;2379;0;9515.8;0
05/04/1973 11:50;08/21/1973 08:08;0;2379;5;3153.6;0
08/15/2002 13:59;04/04/2003 11:58;0;2381;6;11018.7;0
05/17/2004 08:59;09/19/2004 04:46;0;2381;4;6497.6;0
10/19/1992 15:24;04/06/1993 09:19;0;2381;9;8080.8;0
04/05/1996 09:42;12/18/1996 06:37;0;2381;2;486.4;0
01/01/1976 04:41;12/11/1976 16:01;0;2381;3;26841.0;0
07/16/2016 07:48;01/27/2017 05:39;0;2381;1;8186.8;0
01/25/2013 11:51;11/19/2013 12:02;0;2381;0;28876.2;0
12/15/2011 00:22;06/06/2012 18:51;0;2381;1;14250.6;0
03/08/1992 00:23;10/13/1992 08:00;0;2381;5;14366.4;0
03/17/1965 18:07;03/12/1966 05:53;0;2383;3;2010.4;0
03/13/2000 11:53;09/07/2000 12:52;0;2383;3;5785.0;0
11/04/2011 16:06;01/31/2012 10:56;0;2383;1;1070.1;0
05/21/1990 12:24;03/26/1991 00:40;0;2383;2;29691.2;0
01/05/1996 04:43;03/23/1996 21:42;0;2383;9;3096.6;0
02/20/1973 20:41;06/11/1973 03:29;0;2383;5;9493.0;0
05/29/1987 14:14;05/15/1988 10:54;0;2385;6;34187.4;0
07/27/2007 17:26;02/01/2008 01:44;0;2385;9;5170.0;0
04/30/2006 23:37;01/25/2007 10:16;0;2385;6;26577.2;0
03/20/1994 18:54;01/30/1995 13:08;0;2385;5;10741.5;0
03/12/2001 22:46;09/30/2001 04:10;0;2385;1;17969.4;0
06/05/2018 08:02;10/22/2018 11:48;0;2385;6;11050.5;0
10/01/2019 12:51;06/11/2020 07:58;0;2385;5;354.2;0
12/18/1989 05:54;06/19/1990 11:27;0;2385;2;1555.5;0
01/28/2003 09:47;02/11/2003 11:30;0;2385;8;910.0;0
08/29/2013 03:27;08/09/2014 15:21;0;2385;4;11799.0;0
12/13/2002 17:03;02/26/2003 18:38;0;2387;5;1380.0;0
01/04/2014 23:40;07/28/2014 00:03;0;2387;9;14137.2;0
09/20/1988 10:05;03/22/1989 08:12;0;2387;0;10483.2;0
12/29/1984 23:44;11/08/1985 21:19;0;2387;10;10955.0;0
09/04/2013 07:51;08/28/2014 06:26;0;2387;9;27489.0;0
10/15/1968 01:44;06/03/1969 09:45;0;2389;5;15708.0;0
03/10/1998 01:06;07/05/1998 09:00;0;2389;9;2433.6;0
02/16/2007 00:32;05/29/2007 16:19;0;2389;2;8802.6;0
12/12/1969 07:02;05/16/1970 13:13;0;2389;9;2449.0;0
12/15/1977 05:02;07/01/1978 01:31;0;2389;6;15346.3;0
05/02/1999 03:13;11/15/1999 21:07;0;2389;2;827.4;0
05/23/2015 16:05;12/19/2015 21:55;0;2391;0;3801.0;0
05/17/2018 01:15;07/15/2018 04:13;0;2391;8;2607.8;0
03/16/1992 19:08;06/25/1992 00:12;0;2391;10;2680.0;0
03/08/2013 19:18;08/19/2013 18:14;0;2391;6;3194.8;0
10/16/1978 20:57;01/30/1979 23:11;0;2391;4;667.8;0
10/13/2019 17:03;01/17/2020 10:32;0;2391;9;9338.5;0
12/15/1993 04:37;08/23/1994 22:18;0;2391;6;19226.6;0
05/02/1991 12:10;01/02/1992 00:00;0;2391;0;1732.4;0
09/09/2002 23:51;05/16/2003 01:54;0;2393;2;15202.4;0
11/24/2014 20:00;05/22/2015 19:09;0;2393;4;17016.8;0
04/07/1984 15:00;07/16/1984 16:54;0;2393;6;7400.0;0
08/01/2017 08:35;01/23/2018 04:30;0;2395;10;13137.0;0
11/16/2003 15:42;09/24/2004 23:25;0;2395;1;9233.5;0
03/20/2001 18:56;08/30/2001 14:35;0;2395;2;5346.0;0
07/06/2012 01:50;08/16/2012 09:56;0;2395;0;947.1;0
07/18/2009 09:43;09/01/2009 18:33;0;2397;2;2848.5;0
01/26/1984 09:36;01/05/1985 09:40;0;2397;4;1483.5;0
11/21/2006 20:38;10/23/2007 02:11;0;2397;5;25828.5;0
03/24/2011 23:25;08/02/2011 01:17;0;2397;9;12415.0;0
02/06/2018 19:17;11/19/2018 23:42;0;2397;4;18504.2;0
09/03/1974 19:12;08/04/1975 08:36;0;2397;5;6279.2;0
07/22/2003 12:48;05/30/2004 07:16;0;2397;7;25958.4;0
11/16/2011 17:25;06/18/2012 12:18;0;2397;3;12968.4;0
08/24/1997 23:26;01/03/1998 00:29;0;2397;3;1349.3;0
07/25/1991 11:06;08/18/1991 18:29;0;2397;6;1142.4;0
12/10/2016 00:45;06/15/2017 13:37;0;2399;8;4544.1;0
01/23/2018 10:46;04/24/2018 02:25;0;2399;1;7515.0;0
06/03/2017 13:37;06/30/2017 11:09;0;2399;5;1840.8;0
08/16/2019 08:07;12/09/2019 21:14;0;2399;1;8498.5;0
07/16/2016 21:44;11/06/2016 05:29;0;2399;10;817.6;0
06/11/2019 04:14;08/22/2019 17:24;0;2401;1;1274.4;0
03/31/1997 16:29;01/02/1998 20:07;0;2401;4;9445.7;0
02/07/1970 08:44;01/06/1971 09:40;0;2401;2;23409.9;0
11/21/2017 16:07;06/19/2018 02:44;0;2401;0;11181.5;0
11/26/2018 18:59;07/23/2019 08:02;0;2403;0;22348.2;0
08/24/2019 17:03;04/07/2020 04:16;0;2403;8;13447.0;0
04/28/2019 23:14;05/01/2019 00:55;0;2403;1;27.6;0
11/05/2020 09:20;11/22/2020 22:40;0;2403;4;1460.3;0
09/07/2018 05:30;12/07/2018 01:09;0;2403;0;7191.0;0
03/21/2019 05:34;09/24/2019 03:57;0;2403;3;8072.4;0
07/29/2020 00:38;11/22/2020 22:40;0;2403;6;7273.2;0
02/06/2020 01:13;09/13/2020 16:50;0;2403;3;3432.0;0
01/14/2019 05:59;05/16/2019 21:35;0;2403;4;97.6;0
10/03/1967 05:51;08/27/1968 22:15;0;2405;10;21911.4;0
11/15/1992 14:00;11/01/1993 16:10;0;2405;7;12004.2;0
01/08/1969 01:07;04/20/1969 02:47;0;2405;4;448.8;0
06/30/2015 02:44;10/25/2015 05:00;0;2405;2;3989.7;0
10/18/2012 07:01;02/17/2013 06:53;0;2405;8;11035.2;0
05/11/2015 15:05;04/13/2016 11:00;0;2407;1;3066.7;0
11/29/2007 10:28;07/10/2008 04:36;0;2407;6;14004.4;0
06/16/1998 02:17;01/20/1999 06:03;0;2407;1;697.6;0
12/28/2010 08:40;04/25/2011 15:55;0;2407;6;2714.0;0
08/18/1993 01:14;07/10/1994 03:34;0;2407;5;12355.4;0
06/23/2001 05:15;10/01/2001 02:00;0;2409;0;8890.2;0
12/25/2003 23:20;06/02/2004 10:55;0;2409;8;7027.8;0
10/08/2001 08:18;10/13/2001 06:46;0;2409;2;295.6;0
04/10/2013 08:48;08/16/2013 09:50;0;2411;10;7372.8;0
02/15/2017 16:04;02/20/2017 01:33;0;2411;10;153.2;0
10/27/2017 12:56;06/26/2018 14:36;0;2411;8;12777.6;0
01/11/2020 04:17;01/21/2020 22:10;0;2411;6;720.0;0
08/09/2012 08:50;10/07/2012 12:59;0;2411;9;5498.8;0
06/24/2020 06:39;08/24/2020 05:01;0;2411;3;5826.0;0
12/09/2013 10:41;12/24/2013 17:54;0;2411;7;1030.5;0
11/09/2018 15:31;01/21/2019 08:13;0;2411;6;2073.6;0
11/20/1978 20:33;02/15/1979 03:21;0;2413;2;4222.6;0
01/31/2006 07:15;10/27/2006 02:46;0;2415;2;6673.2;0
08/02/2002 06:18;01/31/2003 21:57;0;2415;2;14341.6;0
01/18/2020 04:33;10/22/2020 06:47;0;2415;0;20572.0;0
07/04/1994 00:54;03/06/1995 06:19;0;2415;3;12862.5;0
01/30/1987 17:18;09/07/1987 12:33;0;2415;10;19359.6;0
07/04/1997 02:22;07/26/1997 10:33;0;2415;8;191.4;0
10/20/1982 02:41;07/27/1983 16:24;0;2415;5;17500.0;0
12/15/1986 18:01;06/19/1987 06:59;0;2415;6;2590.0;0
07/12/1965 12:15;09/02/1965 15:19;0;2415;5;3031.6;8800
04/21/2014 17:21;10/19/2014 11:48;0;2415;5;16830.0;0
03/04/1973 23:26;09/23/1973 17:49;0;2417;4;19452.6;0
12/31/1987 00:17;02/27/1988 22:24;0;2417;0;5109.8;0
11/14/1974 20:27;11/16/1974 06:55;0;2417;9;51.1;0
05/26/1986 00:45;06/02/1986 17:54;0;2417;10;393.4;0
01/05/2002 02:13;07/23/2002 08:21;0;2417;7;6606.8;0
06/28/2015 12:44;12/23/2015 22:45;0;2417;7;16304.8;0
08/12/1978 16:08;04/02/1979 11:52;0;2417;10;17933.6;0
11/21/2006 21:10;07/15/2007 21:57;0;2417;7;23529.2;0
10/12/1985 01:27;12/10/1985 08:36;0;2417;1;1020.7;0
08/03/1976 09:20;02/23/1977 20:00;0;2417;6;10832.4;0
11/15/2020 19:05;11/22/2020 22:40;0;2419;4;163.1;0
01/26/2020 19:59;05/08/2020 15:06;0;2419;7;8792.4;0
12/30/2012 22:08;12/14/2013 16:44;0;2419;8;17469.6;0
07/23/2019 00:26;12/30/2019 21:06;0;2421;0;224.0;0
12/06/1994 13:01;01/15/1995 20:52;0;2421;2;3412.0;0
09/09/1968 23:44;03/25/1969 23:38;0;2423;4;10486.0;0
04/19/2019 23:12;05/08/2019 17:37;0;2423;1;633.6;0
10/19/1980 20:14;10/30/1980 16:56;0;2423;4;811.0;0
12/03/1968 03:27;05/11/1969 19:47;0;2423;8;5628.6;0
06/09/1973 22:06;12/16/1973 12:40;0;2423;9;12039.3;0
03/19/1993 17:13;04/07/1993 16:55;0;2423;3;1753.2;0
01/23/1993 10:55;01/21/1994 17:56;0;2423;4;28059.9;0
12/11/2019 05:45;03/19/2020 01:53;0;2423;5;8996.4;800
09/27/1998 03:49;08/19/1999 21:40;0;2423;6;11833.8;0
10/08/1968 20:21;10/28/1968 02:42;0;2423;4;1449.7;0
07/17/2015 21:04;12/10/2015 13:22;0;2425;3;7467.5;0
07/18/2007 21:54;04/04/2008 08:08;0;2425;5;13572.0;0
01/02/2016 13:15;05/01/2016 23:27;0;2425;1;8580.0;0
12/12/2012 10:06;11/10/2013 02:48;0;2425;5;13014.4;0
08/26/2007 10:46;04/08/2008 18:45;0;2427;0;12317.0;0
12/15/2012 17:26;09/23/2013 11:29;0;2427;2;1011.6;0
03/01/2014 01:05;01/06/2015 07:02;0;2427;8;3141.1;0
03/28/2015 03:18;10/09/2015 21:42;0;2427;5;13143.0;0
11/06/2011 06:34;08/12/2012 23:25;0;2427;9;13020.0;0
04/04/2014 19:33;09/04/2014 14:09;0;2427;1;1398.4;0
04/12/2009 14:58;10/22/2009 12:22;0;2427;4;9081.6;0
08/13/2009 05:59;04/03/2010 12:21;0;2429;5;22158.3;0
02/03/2014 00:55;01/07/2015 16:23;0;2429;10;9464.0;0
07/27/2009 12:39;02/19/2010 06:09;0;2429;0;6612.6;0
05/05/1964 09:01;12/14/1964 01:31;0;2429;10;399.6;0
04/15/1967 00:29;12/17/1967 09:38;0;2429;2;24575.4;0
02/08/2007 18:25;03/03/2007 13:08;0;2429;9;763.4;0
12/15/1998 06:08;08/27/1999 14:37;0;2429;6;21904.5;0
12/01/1977 04:31;09/04/1978 22:07;0;2429;9;20110.2;0
04/23/2016 09:27;02/20/2017 04:40;0;2431;5;10660.6;0
05/25/2011 23:55;04/08/2012 21:32;0;2431;2;15741.0;0
03/13/2018 23:44;11/05/2018 22:26;0;2431;6;10974.0;0
08/29/2017 22:17;05/19/2018 13:38;0;2431;8;6733.4;0
05/30/2020 15:47;10/16/2020 11:55;0;2431;7;11398.8;0
07/03/2015 18:18;02/26/2016 19:35;0;2431;9;21396.2;0
10/14/2012 14:57;11/07/2012 03:59;0;2431;9;1961.9;0
03/31/2011 09:22;07/12/2011 10:50;0;2431;9;3337.2;0
10/15/2012 07:37;05/17/2013 12:39;0;2431;7;3745.0;0
12/16/1980 22:10;04/01/1981 22:16;0;2433;0;1590.0;0
05/29/1986 04:05;04/27/1987 15:11;0;2433;3;7525.8;0
02/21/2000 18:10;09/06/2000 03:09;0;2433;10;1792.7;0
